HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,category,name,set,channel
,0.03511822132359995,0.01371522873478224,0.001681500503274512,9.784524984237742e-08,0.05051504840690654,8.156541558015324,0.27150778168723005,0.03328712049783195,-6.388068727483065,before_GA,GA-2022-12-19,offset,2
,0.04398117371949716,0.02899540200668084,0.0067517337886001715,4.0846708731761006e-07,0.07972871798186548,4.2945120341737315,0.3636757587557839,0.08468383738637152,-4.997955949509561,before_GA,GA-2022-12-19,offset,2
,0.03251736371972172,0.023450350825862405,0.003385990728918829,3.421688280872723e-07,0.05935404744333103,6.92569847447582,0.39509269941956193,0.05704734343772669,-5.688108733337899,before_GA,GA-2022-12-19,offset,2
,0.02504684629503129,0.01353661158887217,0.005403760264112367,3.735436275192911e-07,0.04398759169164334,2.50503555436609,0.3077370473874755,0.12284737709654972,-5.220660222541745,before_GA,GA-2022-12-19,offset,2
,0.013133219109772661,0.016392705873614993,0.004526124771876803,1.4631604378038797e-07,0.03405219607130824,3.621797166412978,0.48139937404586924,0.13291726508324772,-5.397889164347682,before_GA,GA-2022-12-19,offset,2
,0.029735549359342597,0.11830206123571593,0.1126930387754522,6.044894640368977e-06,0.26073669426515106,1.0497725726558857,0.4537223330576209,0.43221012329339126,-2.1830876275863287,before_GA,GA-2022-12-19,offset,2
,0.0109288439892168,0.07538490971428076,0.06077586361588001,3.889015227141822e-06,0.14709350633460472,1.2403757878412702,0.5124965173023819,0.413178427317033,-2.80056254882941,before_GA,GA-2022-12-19,onset,2
,0.01453406475970043,0.03701027370261574,0.053030370362133636,0.0004814037277788834,0.10505611255222869,0.6979071322693032,0.3522905312550573,0.5047813884772251,-2.936890503845915,before_GA,GA-2022-12-19,onset,2
,0.01697997900058869,0.014720255148662407,0.0040143044053732755,7.853684185777272e-07,0.03571532392304295,3.66695040091102,0.41215516287576315,0.11239725597961919,-5.517891195565781,before_GA,GA-2022-12-19,onset,2
,0.013516566457003436,0.13872765464974865,0.23542762374407286,0.0007579341782198881,0.38842977902904485,0.5892581866287526,0.35714989462580643,0.6061008616089364,-1.446351742935049,before_GA,GA-2022-12-19,onset,2
,0.01377279504044383,0.06948169917322192,0.07990730483618688,0.0006748857675957141,0.16383668481744834,0.869528753543398,0.4240912177308792,0.48772535238504094,-2.5268880056556418,before_GA,GA-2022-12-19,onset,2
,0.00423442805915548,0.0071284438421283835,0.004715645550670477,1.2426779927013092e-05,0.016090944231881357,1.5116581103333457,0.4430096667667665,0.2930620778193526,-5.356869458022492,before_GA,GA-2022-12-19,onset,2
,0.01287667183730474,0.013740370254012802,0.011195222826670227,7.348742627128542e-08,0.03781233840541404,1.2273422750710514,0.3633832456139616,0.29607327393079913,-4.492268125005321,after_GA,GA-2022-12-19,offset,2
,0.004406488627488225,0.011702778424982936,0.005379139271165798,3.7365928013836543e-08,0.021488443689564974,2.1755856903936683,0.544608003913561,0.25032707574713603,-5.225226904379849,after_GA,GA-2022-12-19,offset,2
,0.0256684719716124,0.007355134061437023,0.00422814737800132,5.267801820612763e-06,0.037257021212871354,1.7395642592084515,0.19741605265254034,0.11348592132053227,-5.465991353965452,after_GA,GA-2022-12-19,offset,2
,0.05398703365980075,0.041265586185551414,0.025069600673068956,1.0629663300185658e-06,0.12032328348475113,1.64604082544805,0.3429559515867193,0.20835203251618453,-3.6860992954162994,after_GA,GA-2022-12-19,offset,2
,0.07275637993958363,0.139364399762338,0.07840494485671608,2.701658333764267e-06,0.29052842621697145,1.7774950293890832,0.4796928189679393,0.26987013242608476,-2.5458682814627487,after_GA,GA-2022-12-19,offset,2
,0.00851116397647859,0.01904945496316472,0.034697044046856,3.1536633026384274e-07,0.06225797835282958,0.5490224163603021,0.3059761249426908,0.5573108052147191,-3.361100781627422,after_GA,GA-2022-12-19,offset,2
,0.058900307940220165,0.024462667113108086,0.011688462419683064,9.211507055035646e-06,0.09506064898006635,2.092890085518314,0.25733747218828434,0.12295794889990774,-4.449153041688444,after_GA,GA-2022-12-19,onset,2
,0.007091862435657945,0.011559324929677501,0.015006006338463568,4.0261081853920776e-05,0.03369745478565293,0.7703132111872102,0.3430325822292968,0.4453157199532038,-4.19930473546341,after_GA,GA-2022-12-19,onset,2
,0.011100394239164044,0.02097460105086444,0.00977621833118361,3.387019480709699e-05,0.04188508381601919,2.145471831777824,0.5007654071553411,0.2334057244370283,-4.627802543416072,after_GA,GA-2022-12-19,onset,2
,0.0067073964873956326,0.004181590069109144,0.001649428255332909,1.4371722222015924e-07,0.012538558529059905,2.5351754801030504,0.33349846869699656,0.13154847517042112,-6.407326563038224,after_GA,GA-2022-12-19,onset,2
,0.02015438767453972,0.049329155991579055,0.01748458142160646,3.928209589017957e-06,0.08697205329731425,2.8212946482448165,0.5671839875154744,0.2010367785826024,-4.0464358480380795,after_GA,GA-2022-12-19,onset,2
,0.007752935179955914,0.06817313105872329,0.08236384151817833,1.8768492519175804e-06,0.15829178460610946,0.82770703505466,0.4306801596075509,0.5203292244327846,-2.4966087549018208,after_GA,GA-2022-12-19,onset,2
,0.0068049126690242455,0.00381324005210262,0.0012477670471276834,1.062894912103291e-08,0.011865930397203671,3.0560512564268842,0.32136039269211025,0.10515543285351922,-6.686399687413608,before_GA,GA-2023-01-16,onset,2
,0.053869347555109526,0.1237052010471613,0.027373154239325837,5.084633309018777e-06,0.20495278747490572,4.519216162141787,0.6035790123728261,0.13355834080898943,-3.5981925181661008,before_GA,GA-2023-01-16,onset,2
,0.013196584971616842,0.014097072736473149,0.004390237432385635,5.198821413104318e-07,0.03168441502261693,3.211004633253483,0.4449213509673571,0.1385614166855156,-5.428371968531703,before_GA,GA-2023-01-16,onset,2
,0.009859418713179566,0.015958449117733763,0.007910775464330997,3.0264105496063998e-06,0.03373166970579393,2.0173052805870966,0.47309988675101533,0.2345207199444444,-4.839529466062019,before_GA,GA-2023-01-16,onset,2
,0.027122389228897637,0.02006214854858243,0.012520592762234386,0.00010934295019179887,0.05981447348990625,1.6023321682576794,0.3354062550089643,0.2093237979324059,-4.380380569204545,before_GA,GA-2023-01-16,onset,2
,0.02592397865330451,0.04466955823354305,0.04434129447176298,9.115544807112988e-07,0.11493574291309126,1.007403116343144,0.3886481011161164,0.3857920377762005,-3.115838880999028,before_GA,GA-2023-01-16,onset,2
,0.028522589005714322,0.016833144055182096,0.008088899529417548,1.4823463336367426e-05,0.05345945605365034,2.0810178187976813,0.3148768299903547,0.15130905038202722,-4.81726258566661,before_GA,GA-2023-01-16,offset,2
,0.013144684998385925,0.03057014386903828,0.02218240301884256,4.40407001446929e-07,0.06589767229326822,1.378125888483356,0.463903242788155,0.33661891606918876,-3.808455961231314,before_GA,GA-2023-01-16,offset,2
,0.00401113591167811,0.005729882750873077,0.0015915446044386394,1.416528999371379e-07,0.011332704919889764,3.6002024290698964,0.5056059247441177,0.14043819332535137,-6.443050284969054,before_GA,GA-2023-01-16,offset,2
,0.01740413049207512,0.039808426500894334,0.008872448453659835,9.069930597626681e-08,0.06608509614593527,4.486746438574527,0.6023813056575669,0.13425793365068073,-4.7248044831353555,before_GA,GA-2023-01-16,offset,2
,0.028777886513257248,0.04171082246046213,0.012606943562945042,2.3182101921906496e-06,0.08309797074685661,3.3085594658375928,0.5019475455968333,0.15171181016381113,-4.3735075403873465,before_GA,GA-2023-01-16,offset,2
,0.015392374212981513,0.02812375223511577,0.008347751848448604,1.0622303077950015e-06,0.051864940526853684,3.3690211143905118,0.5422497731498287,0.16095172892614149,-4.785763016077644,before_GA,GA-2023-01-16,offset,2
,0.013946698164636978,0.012748589634839649,0.007739068640360513,9.633598154290366e-07,0.034435319799652565,1.647302825091079,0.3702184184439686,0.22474217418008693,-4.861473929323597,after_GA,GA-2023-01-16,offset,2
,0.017043017967383025,0.19828905672839925,0.12330919035826432,6.7363281258481735e-06,0.33864800138217244,1.6080638933098768,0.5855314542507082,0.3641220082651748,-2.0930603350261734,after_GA,GA-2023-01-16,offset,2
,0.023227600574506083,0.015800707797442384,0.005041248894027854,1.3537511552478477e-07,0.044069692641091854,3.1342844064217474,0.35853909683747937,0.11439264927677867,-5.2901014311612276,after_GA,GA-2023-01-16,offset,2
,0.033417262656973,0.15483094506508221,0.03005902407669572,7.990915119706973e-06,0.21831522271387066,5.150897270318239,0.7092081951060623,0.1376863404348666,-3.5045923610294545,after_GA,GA-2023-01-16,offset,2
,0.03408481306978635,0.07681799323983808,0.02284051207978151,1.594826262062498e-06,0.133744913215668,3.3632342817671588,0.5743619805260674,0.17077667875824515,-3.7792194741399885,after_GA,GA-2023-01-16,offset,2
,0.01481689963860407,0.005787061930023389,0.0021269839286547393,5.30992267807014e-06,0.02273625541996027,2.720783101395388,0.2545301248218253,0.09355031817541291,-6.153050298667177,after_GA,GA-2023-01-16,offset,2
,0.045440034592651474,0.03496184478255791,0.011809359379242951,9.209462973518292e-06,0.09222044821742585,2.96052001296612,0.37911163368160217,0.12805575777944952,-4.438862894169358,after_GA,GA-2023-01-16,onset,2
,0.031213323349737632,0.0751290342695051,0.0390971300556732,2.1327700773512255e-06,0.14544162044499329,1.9215997226017225,0.5165580116588377,0.26881665603045124,-3.241706214795397,after_GA,GA-2023-01-16,onset,2
,0.02717406612458786,0.028911659085614463,0.009733115665936758,6.129870242156493e-06,0.06582497074638123,2.970442361719522,0.43922023447619835,0.1478635775386477,-4.632221221714757,after_GA,GA-2023-01-16,onset,2
,0.04591891661873933,0.045707314046627444,0.023519986373617487,4.516385363016741e-05,0.11519138089261442,1.9433393081340224,0.3967945665069981,0.20418182498865667,-3.749904735304877,after_GA,GA-2023-01-16,onset,2
,0.01819125093423018,0.015260126712663424,0.012172434571793532,2.3280772722608584e-07,0.04562404502641436,1.25366266071578,0.33447553157175053,0.26679867084880826,-4.408581345005574,after_GA,GA-2023-01-16,onset,2
,0.006845962680898043,0.007352664932394645,0.0031294820121998287,1.3913327594491726e-07,0.017328248758768462,2.349483046629236,0.4243166770487433,0.18060001652597724,-5.766887779435232,after_GA,GA-2023-01-16,onset,2
,0.0045396503537651015,0.00543905083624923,0.0032486265367081555,5.4815490166291416e-08,0.013227382542212654,1.6742616532833716,0.41119630576129046,0.2455985926422546,-5.729522976052563,before_GA,GA-2023-02-08,onset,2
,0.012516429189468964,0.06401895277042548,0.09884826419180019,1.2774665498414027e-06,0.17538492361824448,0.6476487300394707,0.3650197032315831,0.5636075333759045,-2.3141692895419443,before_GA,GA-2023-02-08,onset,2
,0.014387141901960002,0.11974234001891924,0.15924671443141764,1.7298683611473603e-06,0.29337792622065806,0.7519297364875203,0.4081504752639691,0.5428040087502819,-1.837300616256558,before_GA,GA-2023-02-08,onset,2
,0.014387141901960002,0.11974234001891924,0.15924671443141764,1.7298683611473603e-06,0.29337792622065806,0.7519297364875203,0.4081504752639691,0.5428040087502819,-1.837300616256558,before_GA,GA-2023-02-08,onset,2
,0.014387141901960002,0.11974234001891924,0.15924671443141764,1.7298683611473603e-06,0.29337792622065806,0.7519297364875203,0.4081504752639691,0.5428040087502819,-1.837300616256558,before_GA,GA-2023-02-08,onset,2
,0.0431055200786801,0.0748965624626031,0.10319507426360898,2.2214997941405818e-06,0.2211993783046863,0.7257765256438683,0.3385930061676685,0.46652515506379566,-2.2711341570775767,before_GA,GA-2023-02-08,onset,2
,0.0067358666436566255,0.0022830452594264365,0.0008375099759375679,3.991318748342002e-08,0.009856461792208115,2.725991719526247,0.23162929127684187,0.08497065109100807,-7.085077382768749,before_GA,GA-2023-02-08,offset,2
,0.025658647981471744,0.07174102890509018,0.023569084298447583,3.4770745872989467e-07,0.12096910889246824,3.0438615262543536,0.5930524706837524,0.1948355618573548,-3.7478194130880014,before_GA,GA-2023-02-08,offset,2
,0.025658647981471744,0.07174102890509018,0.023569084298447583,3.4770745872989467e-07,0.12096910889246824,3.0438615262543536,0.5930524706837524,0.1948355618573548,-3.7478194130880014,before_GA,GA-2023-02-08,offset,2
,0.025658647981471744,0.07174102890509018,0.023569084298447583,3.4770745872989467e-07,0.12096910889246824,3.0438615262543536,0.5930524706837524,0.1948355618573548,-3.7478194130880014,before_GA,GA-2023-02-08,offset,2
,0.04650005163471112,0.07131804575990605,0.04096652855081633,3.702012279076679e-06,0.15878832795771258,1.7408857494830352,0.44913909402017876,0.25799458359260674,-3.1949999225042096,before_GA,GA-2023-02-08,offset,2
,0.03454509175011357,0.009128659598137088,0.0027246473661174542,2.0775294252844205e-06,0.04640047624379339,3.3504003900310853,0.19673633413101344,0.058720245710450175,-5.9054162661701035,before_GA,GA-2023-02-08,offset,2
,0.017504966764725176,0.04149582996122195,0.01912244945384583,9.21017161432975e-06,0.07813245635140728,2.170005995381333,0.5310959350182333,0.24474399432472732,-3.9568922700534395,after_GA,GA-2023-02-08,onset,2
,0.009004869418264276,0.008301773495117886,0.002672501717359939,6.723679366039392e-06,0.01998586831010814,3.1063678803989268,0.4153821773617484,0.13371957004281285,-5.924740272461,after_GA,GA-2023-02-08,onset,2
,0.01948207562987838,0.09102547178288406,0.06245007105502739,1.1946674396557893e-06,0.1729588131352295,1.4575719490003092,0.5262840911825344,0.361069030961725,-2.773387904620527,after_GA,GA-2023-02-08,onset,2
,0.0038264925861590886,0.004142064860259564,0.0021770473304990544,2.430295173296971e-06,0.010148035072091005,1.9026067105808213,0.40816422399357066,0.21452895216004347,-6.12978575580894,after_GA,GA-2023-02-08,onset,2
,0.009277069847016484,0.01615912561304061,0.05461552052567229,1.0055258393367369e-06,0.08005272151156873,0.29587057776818104,0.2018560432165369,0.6822443946241052,-2.907437177913184,after_GA,GA-2023-02-08,onset,2
,0.010502824215834254,0.009261621235502521,0.005091183846980344,1.559832884737083e-07,0.02485578528160559,1.819148849043376,0.3726143081207151,0.20482892772444616,-5.280244892559116,after_GA,GA-2023-02-08,onset,2
,0.006082117861375857,0.0028137841405870972,0.002470709540282545,2.266862833632601e-05,0.011389280170581826,1.1388567108804375,0.24705548537255395,0.21693289683612443,-6.00324990632216,after_GA,GA-2023-02-08,offset,2
,0.01959672073913071,0.025819448223607353,0.005302981190399843,1.4034011403406803e-06,0.05072055355427824,4.8688553280839715,0.5090529659929056,0.10455290446948483,-5.239486127806876,after_GA,GA-2023-02-08,offset,2
,0.048233470474265336,0.06611632512228657,0.0723330835881515,3.5849706939531737e-07,0.1866832376817728,0.9140537336792971,0.35416315863875747,0.3874642655997491,-2.626473666814114,after_GA,GA-2023-02-08,offset,2
,0.022139319991629897,0.0140632360912275,0.003347794865699906,1.2502004408965372e-06,0.0395516011489982,4.200746059835829,0.35556679584850903,0.08464372537253659,-5.699453398930987,after_GA,GA-2023-02-08,offset,2
,0.01417784956295268,0.011199470038846656,0.011790156426503525,9.989030103290518e-08,0.03716757591860389,0.9499000381089904,0.30132366079975814,0.31721617929357804,-4.440490296793687,after_GA,GA-2023-02-08,offset,2
,0.01731573376196924,0.02876190146068846,0.011220653445843212,1.8359082424887626e-05,0.057316647750925806,2.5633000430419277,0.5018071117082015,0.19576604505210218,-4.4899991412034685,after_GA,GA-2023-02-08,offset,2
,0.029914827911315625,0.02539294057189516,0.022714438887132673,9.966724367799169e-05,0.07812187461402145,1.1179206626266172,0.32504264263184474,0.2907564494497658,-3.7847544823812846,before_GA,GA-2023-05-09,offset,5
,0.01432166838619131,0.016738825586325855,0.004970061281423103,2.9138101142768722e-08,0.03603058439204141,3.367931427504037,0.46457269202725443,0.13794006856355379,-5.304323108683399,before_GA,GA-2023-05-09,offset,5
,0.03936261662832965,0.09348155472367205,0.02880822161643811,4.5406732240938983e-07,0.16165284703576221,3.2449609687232837,0.5782858541488679,0.1782104190844527,-3.5470944597868512,before_GA,GA-2023-05-09,offset,5
,0.04304808826361291,0.20435518225476612,0.3446636004804001,0.0004869689309447754,0.5925538399297239,0.592911992940163,0.3448719229952208,0.5816578633956313,-1.065186408713125,before_GA,GA-2023-05-09,offset,5
,0.03299881116425065,0.08158021500003386,0.022077821981145596,1.0325539981658593e-06,0.13665788069942827,3.6951206088038555,0.5969667799800379,0.16155542489133567,-3.8131817045969614,before_GA,GA-2023-05-09,offset,5
,0.011426205888676691,0.038368930559555106,0.01349602201278255,1.9872529627863802e-07,0.06329135718631063,2.8429807333756987,0.6062270152717467,0.21323641351305422,-4.305360302680038,before_GA,GA-2023-05-09,offset,5
,0.03080940829194975,0.044705105203038165,0.04126123193353781,8.174149273641247e-07,0.1167765628434531,1.0834651101801231,0.38282600647330567,0.35333487241657635,-3.1878319139675635,before_GA,GA-2023-05-09,offset,8
,0.0014803454713604037,0.00114075305964982,0.00039417466540100736,5.412866377798511e-09,0.003015278609277609,2.8940293727129647,0.3783242636815966,0.1307257857327627,-7.838716433700079,before_GA,GA-2023-05-09,offset,8
,0.002364507423476259,0.04646054669837428,0.010518306070444966,1.2530373735193864e-07,0.059343485496032855,4.417113020595798,0.7829089631326119,0.17724449419385924,-4.554638104557353,before_GA,GA-2023-05-09,offset,8
,0.01544595143083446,0.014162770234228197,0.005212063284653122,1.7501870411395883e-07,0.03482095996841989,2.717305884587081,0.40673118280118675,0.14968178043856598,-5.256779477687896,before_GA,GA-2023-05-09,offset,8
,0.025910757994820583,0.018006820506987813,0.015562513287301924,6.442341248952003e-05,0.05954451520159985,1.1570637836293638,0.30240938978211723,0.2613593079834797,-4.162890250955042,before_GA,GA-2023-05-09,offset,8
,0.0053171154443348995,0.004098465003905518,0.0009411750156978826,1.2451518611998062e-07,0.01035687997912442,4.354625798121618,0.39572390644349303,0.09087437699335495,-6.968381446620766,before_GA,GA-2023-05-09,offset,8
,0.015091008381925574,0.013957645104887919,0.004761684745659871,4.7893814553285507e-08,0.033810386126287915,2.931240905356005,0.41282122755870304,0.14083497088362482,-5.347153735196306,before_GA,GA-2023-05-09,onset,5
,0.037456242083301956,0.014465388697936862,0.004787682781984728,3.6469733788483593e-07,0.05670967826056143,3.021375758721477,0.255077953915968,0.0844244391581094,-5.341708746199529,before_GA,GA-2023-05-09,onset,5
,0.04139308573254328,0.031039519977299944,0.010629786109446596,8.598552435892278e-08,0.08306247780481417,2.9200512275327344,0.3736888279475446,0.12797338088595414,-4.544095208237436,before_GA,GA-2023-05-09,onset,5
,0.046265631447034626,0.06419052399442603,0.03575194187210228,5.109481510817956e-07,0.14620860826171403,1.7954416077330544,0.43903382131594276,0.24452692831947456,-3.331150693216532,before_GA,GA-2023-05-09,onset,5
,0.014688343850453766,0.01088833400194373,0.0036450151938857023,2.1418636223978918e-07,0.02922190723264544,2.987184805212408,0.3726086020073241,0.12473570478704588,-5.614394745111629,before_GA,GA-2023-05-09,onset,5
,0.018988597441823497,0.010854218626528994,0.0054923579129751345,2.1480091916995884e-07,0.0353353887822468,1.9762402229627118,0.30717699735576054,0.15543504974068956,-5.204397623320937,before_GA,GA-2023-05-09,onset,5
,0.007259044032578701,0.004201007819377029,0.00370932866092759,8.356676425827473e-08,0.015169464079647579,1.1325520608698194,0.2769384466926157,0.2445260189451443,-5.596904372664804,before_GA,GA-2023-05-09,onset,8
,0.005982231465608797,0.00638379501983675,0.006588521664846085,7.434571591141431e-07,0.018955291607450745,0.9689267706135534,0.336781683555186,0.34758218450495054,-5.0224262857023545,before_GA,GA-2023-05-09,onset,8
,0.00926489614762651,0.010401752779126621,0.0074420274657677294,1.9181125626428047e-07,0.027108868203777125,1.3977041642177763,0.38370295288378464,0.274523724481084,-4.900611958421178,before_GA,GA-2023-05-09,onset,8
,0.001870427614277471,0.0033949467167081757,0.0016522844651055144,4.7382136717125215e-08,0.006917706178227878,2.0546986844007975,0.49076191287122084,0.23884860422458465,-6.405596424333302,before_GA,GA-2023-05-09,onset,8
,0.018418292765184304,0.021095432801432255,0.02302602630084174,3.6343667990695815e-07,0.06254011530413821,0.9161560282184291,0.3373104238590426,0.3681801063023965,-3.771130124507668,before_GA,GA-2023-05-09,onset,8
,0.015937882660233025,0.01202627103674207,0.012839307086507516,1.3674881587749344e-07,0.04080359753229849,0.9366760180835737,0.2947355567661052,0.31466115399124883,-4.355243947401768,before_GA,GA-2023-05-09,onset,8
,0.016960933079025492,0.04257082775852715,0.021151824753533718,1.631573997840798e-07,0.08068374874848615,2.0126314516394186,0.5276258034468917,0.2621571887973361,-3.8560291004486524,after_GA,GA-2023-05-09,offset,8
,0.009703827235052734,0.006445560006533877,0.0029545117095722013,1.8888163457438499e-07,0.01910408783279339,2.181599072919959,0.3373916652262068,0.15465337761380019,-5.824421883885603,after_GA,GA-2023-05-09,offset,8
,0.020681306298745837,0.024496112515761333,0.012742151815430872,1.2526043910369851e-07,0.05791969589037714,1.9224470772743658,0.4229323400130482,0.21999687014150693,-4.362839740790394,after_GA,GA-2023-05-09,offset,8
,0.0062938417479336635,0.003679707041444615,0.001298729660189672,2.3121564150415008e-07,0.011272509665209455,2.8333125470524902,0.32643192605115784,0.11521211325264721,-6.646368676740135,after_GA,GA-2023-05-09,offset,8
,0.006392523961952118,0.010446482520442928,0.004512027833235451,2.642380014784388e-07,0.021351298553631975,2.315252233927831,0.489266846894702,0.21132334513059067,-5.401008596091875,after_GA,GA-2023-05-09,offset,8
,0.004369299190597056,0.011172522863114846,0.004692525565151285,6.425597356567364e-08,0.020234411874836752,2.380918912000568,0.5521545638303849,0.23190817673267033,-5.361784341430804,after_GA,GA-2023-05-09,offset,8
,0.01877505035574761,0.05994395924004202,0.01928386244928429,5.667375982677575e-07,0.09800343878267219,3.1085037760299317,0.6116515908484693,0.19676720213917467,-3.9484866753575685,after_GA,GA-2023-05-09,offset,5
,0.016094817474844918,0.009727532804843201,0.0035802744748505704,4.953210806810355e-06,0.029407577965345502,2.7169796263313577,0.33078320208166506,0.12174666268230726,-5.632315812555769,after_GA,GA-2023-05-09,offset,5
,0.04486779717755323,0.03913375401614889,0.011911793039952535,4.058468693491801e-07,0.095913750080524,3.285294991685385,0.4080098420017391,0.12419275682529395,-4.4302263578319065,after_GA,GA-2023-05-09,offset,5
,0.017437851032684748,0.014619807321093919,0.002740933535151363,1.9293331504393392e-08,0.03479861118226153,5.333878816688113,0.42012617240731476,0.07876560132803645,-5.899456710349734,after_GA,GA-2023-05-09,offset,5
,0.03411222357736306,0.03308317958108185,0.004577587547963515,2.4207181601783086e-07,0.07177323277822445,7.227208487973091,0.4609403575746288,0.0637784780031857,-5.386583155882825,after_GA,GA-2023-05-09,offset,5
,0.029897190014950552,0.03922853532634388,0.020392114223821707,5.9619614409950535e-05,0.08957745917952609,1.9237110431893225,0.4379286450592918,0.22764783027561636,-3.892607010520435,after_GA,GA-2023-05-09,offset,5
,0.021048701684225582,0.011061090681005945,0.004260211170212299,3.446747926823523e-05,0.03640447101471206,2.596371456501002,0.30383879706797146,0.1170243942973551,-5.458436549457063,after_GA,GA-2023-05-09,onset,8
,0.013849297807302447,0.015983055524679764,0.00630144032986512,1.7922158538393167e-05,0.036151715820385726,2.5364130560642595,0.44211056548710254,0.1743054288535809,-5.066977047926971,after_GA,GA-2023-05-09,onset,8
,0.009974674539144229,0.009573491616768192,0.005968003991495031,2.5763242322701734e-05,0.025541933389730154,1.604136262377056,0.3748146810459337,0.23365513880380856,-5.121342747264709,after_GA,GA-2023-05-09,onset,8
,0.004937276853827407,0.003535557807441448,0.0020253478761141927,2.5446903174730674e-07,0.010498437006414793,1.745654585633321,0.33676992158748376,0.19291899116760497,-6.202013802504287,after_GA,GA-2023-05-09,onset,8
,0.03376859589214915,0.01542118614161676,0.004827427956513014,3.4626121773441403e-06,0.05402067260245627,3.19449327479056,0.2854682364861109,0.08936260368393702,-5.333441467333187,after_GA,GA-2023-05-09,onset,8
,0.007890575450082189,0.024718954954041972,0.012591242747616648,4.990838731347444e-07,0.045201272235613946,1.9631862755343141,0.5468641419027578,0.2785594768656986,-4.37475372669352,after_GA,GA-2023-05-09,onset,8
,0.02161640800045836,0.04159836072147071,0.02936362248961001,3.520764835891721e-07,0.09257874328802268,1.4166631087901305,0.4493295031242066,0.31717456347680745,-3.5279987010480243,after_GA,GA-2023-05-09,onset,5
,0.01588765105041487,0.018102433327431333,0.007814801849624834,7.098876409957627e-06,0.04181198510388099,2.316428960806009,0.43294843051474885,0.1869033921783222,-4.851735670564522,after_GA,GA-2023-05-09,onset,5
,0.010728075355322463,0.007632971229072652,0.005125814730691659,1.299690728091677e-05,0.023499858222367692,1.4891235111111176,0.32480924594717,0.21812109171845104,-5.2734657947500745,after_GA,GA-2023-05-09,onset,5
,0.011623765712252807,0.012060440146880451,0.002048889028513925,2.1581576837024057e-06,0.025735253045330884,5.886331557755463,0.4686349936267117,0.07961410073974977,-6.190457570043201,after_GA,GA-2023-05-09,onset,5
,0.004493792083075765,0.004759058337781961,0.0020254917306448995,3.978193543468555e-08,0.011278381933438062,2.3495817167650035,0.42196286363315477,0.17959063122696145,-6.201942777953956,after_GA,GA-2023-05-09,onset,5
